ｽﾃｯﾌﾟ#1
,ｿﾘｯﾄﾞ要素番号,中心(X),中心(Y),中心(Z)
34,34,0.165016502141953,0.525000005960464,-0.272343009710312
35,35,0.165016502141953,0.675000011920929,-0.272343009710312
36,36,0.165016502141953,0.824999988079071,-0.272343009710312
37,37,0.165016502141953,0.974999964237213,-0.272343009710312
38,38,0.165016502141953,1.125,-0.272343009710312
39,39,0.165016502141953,1.27500003576279,-0.272343009710312
40,40,0.165016502141953,1.42500001192093,-0.272343009710312
41,41,0.165016502141953,0.0750000029802322,-0.411638513207436
42,42,0.165016502141953,0.225000008940697,-0.411638513207436
43,43,0.165016502141953,0.375,-0.411638513207436
44,44,0.165016502141953,0.525000005960464,-0.411638513207436
45,45,0.165016502141953,0.675000011920929,-0.411638513207436
46,46,0.165016502141953,0.824999988079071,-0.411638513207436
47,47,0.165016502141953,0.974999964237213,-0.411638513207436
48,48,0.165016502141953,1.125,-0.411638513207436
49,49,0.165016502141953,1.27500003576279,-0.411638513207436
50,50,0.165016502141953,1.42500001192093,-0.411638513207436
51,51,0.165016502141953,0.0750000029802322,-0.595440000295639
52,52,0.165016502141953,0.225000008940697,-0.595440000295639
53,53,0.165016502141953,0.375,-0.595440000295639
54,54,0.165016502141953,0.525000005960464,-0.595440000295639
55,55,0.165016502141953,0.675000011920929,-0.595440000295639
56,56,0.165016502141953,0.824999988079071,-0.595440000295639
57,57,0.165016502141953,0.974999964237213,-0.595440000295639
58,58,0.165016502141953,1.125,-0.595440000295639
59,59,0.165016502141953,1.27500003576279,-0.595440000295639
60,60,0.165016502141953,1.42500001192093,-0.595440000295639
61,61,0.165016502141953,1.57493501901627,-0.0261400006711483
62,62,0.165016502141953,1.74696499109268,-0.0261400006711483
63,63,0.165016502141953,1.96985995769501,-0.0261400006711483
64,64,0.165016502141953,2.25865495204926,-0.0261400006711483
65,65,0.165016502141953,2.63283491134644,-0.0261400006711483
66,66,0.165016502141953,3.11764991283417,-0.0261400006711483
67,67,0.165016502141953,3.74580991268158,-0.0261400006711483
68,68,0.165016502141953,4.55970001220703,-0.0261400006711483
69,69,0.165016502141953,5.61423015594482,-0.0261400006711483
70,70,0.165016502141953,6.98055005073547,-0.0261400006711483
71,71,0.165016502141953,8.7508499622345,-0.0261400006711483
72,72,0.165016502141953,1.57493501901627,-0.0867720022797585
73,73,0.165016502141953,1.74696499109268,-0.0867720022797585
74,74,0.165016502141953,1.96985995769501,-0.0867720022797585
75,75,0.165016502141953,2.25865495204926,-0.0867720022797585
76,76,0.165016502141953,2.63283491134644,-0.0867720022797585
77,77,0.165016502141953,3.11764991283417,-0.0867720022797585
78,78,0.165016502141953,3.74580991268158,-0.0867720022797585
79,79,0.165016502141953,4.55970001220703,-0.0867720022797585
80,80,0.165016502141953,5.61423015594482,-0.0867720022797585
81,81,0.165016502141953,6.98055005073547,-0.0867720022797585
82,82,0.165016502141953,8.7508499622345,-0.0867720022797585
83,83,0.165016502141953,1.57493501901627,-0.16677650436759
84,84,0.165016502141953,1.74696499109268,-0.16677650436759
85,85,0.165016502141953,1.96985995769501,-0.16677650436759
86,86,0.165016502141953,2.25865495204926,-0.16677650436759
87,87,0.165016502141953,2.63283491134644,-0.16677650436759
88,88,0.165016502141953,3.11764991283417,-0.16677650436759
89,89,0.165016502141953,3.74580991268158,-0.16677650436759
90,90,0.165016502141953,4.55970001220703,-0.16677650436759
91,91,0.165016502141953,5.61423015594482,-0.16677650436759
92,92,0.165016502141953,6.98055005073547,-0.16677650436759
93,93,0.165016502141953,8.7508499622345,-0.16677650436759
94,94,0.165016502141953,1.57493501901627,-0.272343009710312
95,95,0.165016502141953,1.74696499109268,-0.272343009710312
96,96,0.165016502141953,1.96985995769501,-0.272343009710312
97,97,0.165016502141953,2.25865495204926,-0.272343009710312
98,98,0.165016502141953,2.63283491134644,-0.272343009710312
99,99,0.165016502141953,3.11764991283417,-0.272343009710312
100,100,0.165016502141953,3.74580991268158,-0.272343009710312
101,101,0.165016502141953,4.55970001220703,-0.272343009710312
102,102,0.165016502141953,5.61423015594482,-0.272343009710312
103,103,0.165016502141953,6.98055005073547,-0.272343009710312
104,104,0.165016502141953,8.7508499622345,-0.272343009710312
105,105,0.165016502141953,1.57493501901627,-0.411638513207436
106,106,0.165016502141953,1.74696499109268,-0.411638513207436
107,107,0.165016502141953,1.96985995769501,-0.411638513207436
108,108,0.165016502141953,2.25865495204926,-0.411638513207436
109,109,0.165016502141953,2.63283491134644,-0.411638513207436
110,110,0.165016502141953,3.11764991283417,-0.411638513207436
111,111,0.165016502141953,3.74580991268158,-0.411638513207436
112,112,0.165016502141953,4.55970001220703,-0.411638513207436
113,113,0.165016502141953,5.61423015594482,-0.411638513207436
114,114,0.165016502141953,6.98055005073547,-0.411638513207436
115,115,0.165016502141953,8.7508499622345,-0.411638513207436
116,116,0.165016502141953,1.57493501901627,-0.595440000295639
117,117,0.165016502141953,1.74696499109268,-0.595440000295639
118,118,0.165016502141953,1.96985995769501,-0.595440000295639
119,119,0.165016502141953,2.25865495204926,-0.595440000295639
120,120,0.165016502141953,2.63283491134644,-0.595440000295639
121,121,0.165016502141953,3.11764991283417,-0.595440000295639
122,122,0.165016502141953,3.74580991268158,-0.595440000295639
123,123,0.165016502141953,4.55970001220703,-0.595440000295639
124,124,0.165016502141953,5.61423015594482,-0.595440000295639
125,125,0.165016502141953,6.98055005073547,-0.595440000295639
126,126,0.165016502141953,8.7508499622345,-0.595440000295639
127,127,0.165016502141953,10.78125,-0.0261400006711483
128,128,0.165016502141953,12.84375,-0.0261400006711483
129,129,0.165016502141953,14.90625,-0.0261400006711483
130,130,0.165016502141953,16.96875,-0.0261400006711483
131,131,0.165016502141953,10.78125,-0.0867720022797585
132,132,0.165016502141953,12.84375,-0.0867720022797585
133,133,0.165016502141953,14.90625,-0.0867720022797585
134,134,0.165016502141953,16.96875,-0.0867720022797585
135,135,0.165016502141953,10.78125,-0.16677650436759
136,136,0.165016502141953,12.84375,-0.16677650436759
137,137,0.165016502141953,14.90625,-0.16677650436759
138,138,0.165016502141953,16.96875,-0.16677650436759
139,139,0.165016502141953,10.78125,-0.272343009710312
140,140,0.165016502141953,12.84375,-0.272343009710312
141,141,0.165016502141953,14.90625,-0.272343009710312
142,142,0.165016502141953,16.96875,-0.272343009710312
143,143,0.165016502141953,10.78125,-0.411638513207436
144,144,0.165016502141953,12.84375,-0.411638513207436
145,145,0.165016502141953,14.90625,-0.411638513207436
146,146,0.165016502141953,16.96875,-0.411638513207436
147,147,0.165016502141953,10.78125,-0.595440000295639
148,148,0.165016502141953,12.84375,-0.595440000295639
149,149,0.165016502141953,14.90625,-0.595440000295639
150,150,0.165016502141953,16.96875,-0.595440000295639
151,151,0.165016502141953,19,-0.0261400006711483
152,152,0.165016502141953,19,-0.0867720022797585
153,153,0.165016502141953,19,-0.16677650436759
154,154,0.165016502141953,19,-0.272343009710312
155,155,0.165016502141953,19,-0.411638513207436
156,156,0.165016502141953,19,-0.595440000295639
157,157,0.165016502141953,21.6666498184204,-0.0261400006711483
158,158,0.165016502141953,25,-0.0261400006711483
159,159,0.165016502141953,28.3333501815796,-0.0261400006711483
160,160,0.165016502141953,21.6666498184204,-0.0867720022797585
161,161,0.165016502141953,25,-0.0867720022797585
162,162,0.165016502141953,28.3333501815796,-0.0867720022797585
163,163,0.165016502141953,21.6666498184204,-0.16677650436759
164,164,0.165016502141953,25,-0.16677650436759
165,165,0.165016502141953,28.3333501815796,-0.16677650436759
166,166,0.165016502141953,21.6666498184204,-0.272343009710312
167,167,0.165016502141953,25,-0.272343009710312
168,168,0.165016502141953,28.3333501815796,-0.272343009710312
169,169,0.165016502141953,21.6666498184204,-0.411638513207436
170,170,0.165016502141953,25,-0.411638513207436
171,171,0.165016502141953,28.3333501815796,-0.411638513207436
172,172,0.165016502141953,21.6666498184204,-0.595440000295639
173,173,0.165016502141953,25,-0.595440000295639
174,174,0.165016502141953,28.3333501815796,-0.595440000295639
175,175,0.165016502141953,32.5,-0.0261400006711483
176,176,0.165016502141953,37.5,-0.0261400006711483
177,177,0.165016502141953,32.5,-0.0867720022797585
178,178,0.165016502141953,37.5,-0.0867720022797585
179,179,0.165016502141953,32.5,-0.16677650436759
180,180,0.165016502141953,37.5,-0.16677650436759
181,181,0.165016502141953,32.5,-0.272343009710312
182,182,0.165016502141953,37.5,-0.272343009710312
183,183,0.165016502141953,32.5,-0.411638513207436
184,184,0.165016502141953,37.5,-0.411638513207436
185,185,0.165016502141953,32.5,-0.595440000295639
186,186,0.165016502141953,37.5,-0.595440000295639
187,187,0.165016502141953,45,-0.0261400006711483
188,188,0.165016502141953,55,-0.0261400006711483
189,189,0.165016502141953,65,-0.0261400006711483
190,190,0.165016502141953,75,-0.0261400006711483
191,191,0.165016502141953,85,-0.0261400006711483
192,192,0.165016502141953,95,-0.0261400006711483
193,193,0.165016502141953,45,-0.0867720022797585
194,194,0.165016502141953,55,-0.0867720022797585
195,195,0.165016502141953,65,-0.0867720022797585
196,196,0.165016502141953,75,-0.0867720022797585
197,197,0.165016502141953,85,-0.0867720022797585
198,198,0.165016502141953,95,-0.0867720022797585
199,199,0.165016502141953,45,-0.16677650436759
200,200,0.165016502141953,55,-0.16677650436759
201,201,0.165016502141953,65,-0.16677650436759
202,202,0.165016502141953,75,-0.16677650436759
203,203,0.165016502141953,85,-0.16677650436759
204,204,0.165016502141953,95,-0.16677650436759
205,205,0.165016502141953,45,-0.272343009710312
206,206,0.165016502141953,55,-0.272343009710312
207,207,0.165016502141953,65,-0.272343009710312
208,208,0.165016502141953,75,-0.272343009710312
209,209,0.165016502141953,85,-0.272343009710312
210,210,0.165016502141953,95,-0.272343009710312
211,211,0.165016502141953,45,-0.411638513207436
212,212,0.165016502141953,55,-0.411638513207436
213,213,0.165016502141953,65,-0.411638513207436
214,214,0.165016502141953,75,-0.411638513207436
215,215,0.165016502141953,85,-0.411638513207436
216,216,0.165016502141953,95,-0.411638513207436
217,217,0.165016502141953,45,-0.595440000295639
218,218,0.165016502141953,55,-0.595440000295639
219,219,0.165016502141953,65,-0.595440000295639
220,220,0.165016502141953,75,-0.595440000295639
221,221,0.165016502141953,85,-0.595440000295639
222,222,0.165016502141953,95,-0.595440000295639
223,223,0.495049506425858,0.0750000029802322,-0.0261400006711483
224,224,0.495049506425858,0.225000008940697,-0.0261400006711483
225,225,0.495049506425858,0.375,-0.0261400006711483
226,226,0.495049506425858,0.525000005960464,-0.0261400006711483
227,227,0.495049506425858,0.675000011920929,-0.0261400006711483
228,228,0.495049506425858,0.824999988079071,-0.0261400006711483
229,229,0.495049506425858,0.974999964237213,-0.0261400006711483
230,230,0.495049506425858,1.125,-0.0261400006711483
231,231,0.495049506425858,1.27500003576279,-0.0261400006711483
232,232,0.495049506425858,1.42500001192093,-0.0261400006711483
233,233,0.495049506425858,0.0750000029802322,-0.0867720022797585
234,234,0.495049506425858,0.225000008940697,-0.0867720022797585
235,235,0.495049506425858,0.375,-0.0867720022797585
236,236,0.495049506425858,0.525000005960464,-0.0867720022797585
237,237,0.495049506425858,0.675000011920929,-0.0867720022797585
238,238,0.495049506425858,0.824999988079071,-0.0867720022797585
239,239,0.495049506425858,0.974999964237213,-0.0867720022797585
240,240,0.495049506425858,1.125,-0.0867720022797585
241,241,0.495049506425858,1.27500003576279,-0.0867720022797585
242,242,0.495049506425858,1.42500001192093,-0.0867720022797585
243,243,0.495049506425858,0.0750000029802322,-0.16677650436759
244,244,0.495049506425858,0.225000008940697,-0.16677650436759
245,245,0.495049506425858,0.375,-0.16677650436759
246,246,0.495049506425858,0.525000005960464,-0.16677650436759
247,247,0.495049506425858,0.675000011920929,-0.16677650436759
248,248,0.495049506425858,0.824999988079071,-0.16677650436759
249,249,0.495049506425858,0.974999964237213,-0.16677650436759
250,250,0.495049506425858,1.125,-0.16677650436759
251,251,0.495049506425858,1.27500003576279,-0.16677650436759
252,252,0.495049506425858,1.42500001192093,-0.16677650436759
253,253,0.495049506425858,0.0750000029802322,-0.272343009710312
254,254,0.495049506425858,0.225000008940697,-0.272343009710312
255,255,0.495049506425858,0.375,-0.272343009710312
256,256,0.495049506425858,0.525000005960464,-0.272343009710312
257,257,0.495049506425858,0.675000011920929,-0.272343009710312
258,258,0.495049506425858,0.824999988079071,-0.272343009710312
259,259,0.495049506425858,0.974999964237213,-0.272343009710312
260,260,0.495049506425858,1.125,-0.272343009710312
261,261,0.495049506425858,1.27500003576279,-0.272343009710312
262,262,0.495049506425858,1.42500001192093,-0.272343009710312
263,263,0.495049506425858,0.0750000029802322,-0.411638513207436
264,264,0.495049506425858,0.225000008940697,-0.411638513207436
265,265,0.495049506425858,0.375,-0.411638513207436
266,266,0.495049506425858,0.525000005960464,-0.411638513207436
267,267,0.495049506425858,0.675000011920929,-0.411638513207436
268,268,0.495049506425858,0.824999988079071,-0.411638513207436
269,269,0.495049506425858,0.974999964237213,-0.411638513207436
270,270,0.495049506425858,1.125,-0.411638513207436
271,271,0.495049506425858,1.27500003576279,-0.411638513207436
272,272,0.495049506425858,1.42500001192093,-0.411638513207436
273,273,0.495049506425858,0.0750000029802322,-0.595440000295639
274,274,0.495049506425858,0.225000008940697,-0.595440000295639
275,275,0.495049506425858,0.375,-0.595440000295639
276,276,0.495049506425858,0.525000005960464,-0.595440000295639
277,277,0.495049506425858,0.675000011920929,-0.595440000295639
278,278,0.495049506425858,0.824999988079071,-0.595440000295639
279,279,0.495049506425858,0.974999964237213,-0.595440000295639
280,280,0.495049506425858,1.125,-0.595440000295639
281,281,0.495049506425858,1.27500003576279,-0.595440000295639
282,282,0.495049506425858,1.42500001192093,-0.595440000295639
283,283,0.495049506425858,1.57493501901627,-0.0261400006711483
284,284,0.495049506425858,1.74696499109268,-0.0261400006711483
285,285,0.495049506425858,1.96985995769501,-0.0261400006711483
286,286,0.495049506425858,2.25865495204926,-0.0261400006711483
287,287,0.495049506425858,2.63283491134644,-0.0261400006711483
288,288,0.495049506425858,3.11764991283417,-0.0261400006711483
289,289,0.495049506425858,3.74580991268158,-0.0261400006711483
290,290,0.495049506425858,4.55970001220703,-0.0261400006711483
291,291,0.495049506425858,5.61423015594482,-0.0261400006711483
292,292,0.495049506425858,6.98055005073547,-0.0261400006711483
293,293,0.495049506425858,8.7508499622345,-0.0261400006711483
294,294,0.495049506425858,1.57493501901627,-0.0867720022797585
295,295,0.495049506425858,1.74696499109268,-0.0867720022797585
296,296,0.495049506425858,1.96985995769501,-0.0867720022797585
297,297,0.495049506425858,2.25865495204926,-0.0867720022797585
298,298,0.495049506425858,2.63283491134644,-0.0867720022797585
299,299,0.495049506425858,3.11764991283417,-0.0867720022797585
300,300,0.495049506425858,3.74580991268158,-0.0867720022797585
301,301,0.495049506425858,4.55970001220703,-0.0867720022797585
302,302,0.495049506425858,5.61423015594482,-0.0867720022797585
303,303,0.495049506425858,6.98055005073547,-0.0867720022797585
304,304,0.495049506425858,8.7508499622345,-0.0867720022797585
305,305,0.495049506425858,1.57493501901627,-0.16677650436759
306,306,0.495049506425858,1.74696499109268,-0.16677650436759
307,307,0.495049506425858,1.96985995769501,-0.16677650436759
308,308,0.495049506425858,2.25865495204926,-0.16677650436759
309,309,0.495049506425858,2.63283491134644,-0.16677650436759
310,310,0.495049506425858,3.11764991283417,-0.16677650436759
311,311,0.495049506425858,3.74580991268158,-0.16677650436759
312,312,0.495049506425858,4.55970001220703,-0.16677650436759
313,313,0.495049506425858,5.61423015594482,-0.16677650436759
314,314,0.495049506425858,6.98055005073547,-0.16677650436759
315,315,0.495049506425858,8.7508499622345,-0.16677650436759
316,316,0.495049506425858,1.57493501901627,-0.272343009710312
317,317,0.495049506425858,1.74696499109268,-0.272343009710312
318,318,0.495049506425858,1.96985995769501,-0.272343009710312
319,319,0.495049506425858,2.25865495204926,-0.272343009710312
320,320,0.495049506425858,2.63283491134644,-0.272343009710312
321,321,0.495049506425858,3.11764991283417,-0.272343009710312
322,322,0.495049506425858,3.74580991268158,-0.272343009710312
323,323,0.495049506425858,4.55970001220703,-0.272343009710312
324,324,0.495049506425858,5.61423015594482,-0.272343009710312
325,325,0.495049506425858,6.98055005073547,-0.272343009710312
326,326,0.495049506425858,8.7508499622345,-0.272343009710312
327,327,0.495049506425858,1.57493501901627,-0.411638513207436
328,328,0.495049506425858,1.74696499109268,-0.411638513207436
329,329,0.495049506425858,1.96985995769501,-0.411638513207436
330,330,0.495049506425858,2.25865495204926,-0.411638513207436
331,331,0.495049506425858,2.63283491134644,-0.411638513207436
332,332,0.495049506425858,3.11764991283417,-0.411638513207436
333,333,0.495049506425858,3.74580991268158,-0.411638513207436
334,334,0.495049506425858,4.55970001220703,-0.411638513207436
335,335,0.495049506425858,5.61423015594482,-0.411638513207436
336,336,0.495049506425858,6.98055005073547,-0.411638513207436
337,337,0.495049506425858,8.7508499622345,-0.411638513207436
338,338,0.495049506425858,1.57493501901627,-0.595440000295639
339,339,0.495049506425858,1.74696499109268,-0.595440000295639
340,340,0.495049506425858,1.96985995769501,-0.595440000295639
341,341,0.495049506425858,2.25865495204926,-0.595440000295639
342,342,0.495049506425858,2.63283491134644,-0.595440000295639
343,343,0.495049506425858,3.11764991283417,-0.595440000295639
344,344,0.495049506425858,3.74580991268158,-0.595440000295639
345,345,0.495049506425858,4.55970001220703,-0.595440000295639
346,346,0.495049506425858,5.61423015594482,-0.595440000295639
347,347,0.495049506425858,6.98055005073547,-0.595440000295639
348,348,0.495049506425858,8.7508499622345,-0.595440000295639
349,349,0.495049506425858,10.78125,-0.0261400006711483
350,350,0.495049506425858,12.84375,-0.0261400006711483
351,351,0.495049506425858,14.90625,-0.0261400006711483
352,352,0.495049506425858,16.96875,-0.0261400006711483
353,353,0.495049506425858,10.78125,-0.0867720022797585
354,354,0.495049506425858,12.84375,-0.0867720022797585
355,355,0.495049506425858,14.90625,-0.0867720022797585
356,356,0.495049506425858,16.96875,-0.0867720022797585
357,357,0.495049506425858,10.78125,-0.16677650436759
358,358,0.495049506425858,12.84375,-0.16677650436759
359,359,0.495049506425858,14.90625,-0.16677650436759
360,360,0.495049506425858,16.96875,-0.16677650436759
361,361,0.495049506425858,10.78125,-0.272343009710312
362,362,0.495049506425858,12.84375,-0.272343009710312
363,363,0.495049506425858,14.90625,-0.272343009710312
364,364,0.495049506425858,16.96875,-0.272343009710312
365,365,0.495049506425858,10.78125,-0.411638513207436
366,366,0.495049506425858,12.84375,-0.411638513207436
367,367,0.495049506425858,14.90625,-0.411638513207436
368,368,0.495049506425858,16.96875,-0.411638513207436
369,369,0.495049506425858,10.78125,-0.595440000295639
370,370,0.495049506425858,12.84375,-0.595440000295639
371,371,0.495049506425858,14.90625,-0.595440000295639
372,372,0.495049506425858,16.96875,-0.595440000295639
373,373,0.495049506425858,19,-0.0261400006711483
374,374,0.495049506425858,19,-0.0867720022797585
375,375,0.495049506425858,19,-0.16677650436759
376,376,0.495049506425858,19,-0.272343009710312
377,377,0.495049506425858,19,-0.411638513207436
378,378,0.495049506425858,19,-0.595440000295639
379,379,0.495049506425858,21.6666498184204,-0.0261400006711483
380,380,0.495049506425858,25,-0.0261400006711483
381,381,0.495049506425858,28.3333501815796,-0.0261400006711483
382,382,0.495049506425858,21.6666498184204,-0.0867720022797585
383,383,0.495049506425858,25,-0.0867720022797585
384,384,0.495049506425858,28.3333501815796,-0.0867720022797585
385,385,0.495049506425858,21.6666498184204,-0.16677650436759
386,386,0.495049506425858,25,-0.16677650436759
387,387,0.495049506425858,28.3333501815796,-0.16677650436759
388,388,0.495049506425858,21.6666498184204,-0.272343009710312
389,389,0.495049506425858,25,-0.272343009710312
390,390,0.495049506425858,28.3333501815796,-0.272343009710312
391,391,0.495049506425858,21.6666498184204,-0.411638513207436
392,392,0.495049506425858,25,-0.411638513207436
393,393,0.495049506425858,28.3333501815796,-0.411638513207436
394,394,0.495049506425858,21.6666498184204,-0.595440000295639
395,395,0.495049506425858,25,-0.595440000295639
396,396,0.495049506425858,28.3333501815796,-0.595440000295639
397,397,0.495049506425858,32.5,-0.0261400006711483
398,398,0.495049506425858,37.5,-0.0261400006711483
399,399,0.495049506425858,32.5,-0.0867720022797585
400,400,0.495049506425858,37.5,-0.0867720022797585
401,401,0.495049506425858,32.5,-0.16677650436759
402,402,0.495049506425858,37.5,-0.16677650436759
403,403,0.495049506425858,32.5,-0.272343009710312
404,404,0.495049506425858,37.5,-0.272343009710312
405,405,0.495049506425858,32.5,-0.411638513207436
406,406,0.495049506425858,37.5,-0.411638513207436
407,407,0.495049506425858,32.5,-0.595440000295639
408,408,0.495049506425858,37.5,-0.595440000295639
409,409,0.495049506425858,45,-0.0261400006711483
410,410,0.495049506425858,55,-0.0261400006711483
411,411,0.495049506425858,65,-0.0261400006711483
412,412,0.495049506425858,75,-0.0261400006711483
413,413,0.495049506425858,85,-0.0261400006711483
414,414,0.495049506425858,95,-0.0261400006711483
415,415,0.495049506425858,45,-0.0867720022797585
416,416,0.495049506425858,55,-0.0867720022797585
417,417,0.495049506425858,65,-0.0867720022797585
418,418,0.495049506425858,75,-0.0867720022797585
419,419,0.495049506425858,85,-0.0867720022797585
420,420,0.495049506425858,95,-0.0867720022797585
421,421,0.495049506425858,45,-0.16677650436759
422,422,0.495049506425858,55,-0.16677650436759
423,423,0.495049506425858,65,-0.16677650436759
424,424,0.495049506425858,75,-0.16677650436759
425,425,0.495049506425858,85,-0.16677650436759
426,426,0.495049506425858,95,-0.16677650436759
427,427,0.495049506425858,45,-0.272343009710312
428,428,0.495049506425858,55,-0.272343009710312
429,429,0.495049506425858,65,-0.272343009710312
430,430,0.495049506425858,75,-0.272343009710312
431,431,0.495049506425858,85,-0.272343009710312
432,432,0.495049506425858,95,-0.272343009710312
433,433,0.495049506425858,45,-0.411638513207436
434,434,0.495049506425858,55,-0.411638513207436
435,435,0.495049506425858,65,-0.411638513207436
436,436,0.495049506425858,75,-0.411638513207436
437,437,0.495049506425858,85,-0.411638513207436
438,438,0.495049506425858,95,-0.411638513207436
439,439,0.495049506425858,45,-0.595440000295639
440,440,0.495049506425858,55,-0.595440000295639
441,441,0.495049506425858,65,-0.595440000295639
442,442,0.495049506425858,75,-0.595440000295639
443,443,0.495049506425858,85,-0.595440000295639
444,444,0.495049506425858,95,-0.595440000295639
445,445,0.825082510709763,0.0750000029802322,-0.0261400006711483
446,446,0.825082510709763,0.225000008940697,-0.0261400006711483
447,447,0.825082510709763,0.375,-0.0261400006711483
448,448,0.825082510709763,0.525000005960464,-0.0261400006711483
449,449,0.825082510709763,0.675000011920929,-0.0261400006711483
450,450,0.825082510709763,0.824999988079071,-0.0261400006711483
451,451,0.825082510709763,0.974999964237213,-0.0261400006711483
452,452,0.825082510709763,1.125,-0.0261400006711483
453,453,0.825082510709763,1.27500003576279,-0.0261400006711483
454,454,0.825082510709763,1.42500001192093,-0.0261400006711483
455,455,0.825082510709763,0.0750000029802322,-0.0867720022797585
456,456,0.825082510709763,0.225000008940697,-0.0867720022797585
457,457,0.825082510709763,0.375,-0.0867720022797585
458,458,0.825082510709763,0.525000005960464,-0.0867720022797585
459,459,0.825082510709763,0.675000011920929,-0.0867720022797585
460,460,0.825082510709763,0.824999988079071,-0.0867720022797585
461,461,0.825082510709763,0.974999964237213,-0.0867720022797585
462,462,0.825082510709763,1.125,-0.0867720022797585
463,463,0.825082510709763,1.27500003576279,-0.0867720022797585
464,464,0.825082510709763,1.42500001192093,-0.0867720022797585
465,465,0.825082510709763,0.0750000029802322,-0.16677650436759
466,466,0.825082510709763,0.225000008940697,-0.16677650436759
467,467,0.825082510709763,0.375,-0.16677650436759
468,468,0.825082510709763,0.525000005960464,-0.16677650436759
469,469,0.825082510709763,0.675000011920929,-0.16677650436759
470,470,0.825082510709763,0.824999988079071,-0.16677650436759
471,471,0.825082510709763,0.974999964237213,-0.16677650436759
472,472,0.825082510709763,1.125,-0.16677650436759
473,473,0.825082510709763,1.27500003576279,-0.16677650436759
474,474,0.825082510709763,1.42500001192093,-0.16677650436759
475,475,0.825082510709763,0.0750000029802322,-0.272343009710312
476,476,0.825082510709763,0.225000008940697,-0.272343009710312
477,477,0.825082510709763,0.375,-0.272343009710312
478,478,0.825082510709763,0.525000005960464,-0.272343009710312
479,479,0.825082510709763,0.675000011920929,-0.272343009710312
480,480,0.825082510709763,0.824999988079071,-0.272343009710312
481,481,0.825082510709763,0.974999964237213,-0.272343009710312
482,482,0.825082510709763,1.125,-0.272343009710312
483,483,0.825082510709763,1.27500003576279,-0.272343009710312
484,484,0.825082510709763,1.42500001192093,-0.272343009710312
485,485,0.825082510709763,0.0750000029802322,-0.411638513207436
486,486,0.825082510709763,0.225000008940697,-0.411638513207436
487,487,0.825082510709763,0.375,-0.411638513207436
488,488,0.825082510709763,0.525000005960464,-0.411638513207436
489,489,0.825082510709763,0.675000011920929,-0.411638513207436
490,490,0.825082510709763,0.824999988079071,-0.411638513207436
491,491,0.825082510709763,0.974999964237213,-0.411638513207436
492,492,0.825082510709763,1.125,-0.411638513207436
493,493,0.825082510709763,1.27500003576279,-0.411638513207436
494,494,0.825082510709763,1.42500001192093,-0.411638513207436
495,495,0.825082510709763,0.0750000029802322,-0.595440000295639
496,496,0.825082510709763,0.225000008940697,-0.595440000295639
497,497,0.825082510709763,0.375,-0.595440000295639
498,498,0.825082510709763,0.525000005960464,-0.595440000295639
499,499,0.825082510709763,0.675000011920929,-0.595440000295639
500,500,0.825082510709763,0.824999988079071,-0.595440000295639
501,501,0.825082510709763,0.974999964237213,-0.595440000295639
502,502,0.825082510709763,1.125,-0.595440000295639
503,503,0.825082510709763,1.27500003576279,-0.595440000295639
504,504,0.825082510709763,1.42500001192093,-0.595440000295639
505,505,0.825082510709763,1.57493501901627,-0.0261400006711483
