ｽﾃｯﾌﾟ#1
,ｿﾘｯﾄﾞ要素番号,中心(X),中心(Y),中心(Z)
55,55,0.165016502141953,0.679574996232986,-0.594501249492168
56,56,0.165016502141953,0.83059298992157,-0.594044998288155
57,57,0.165016502141953,0.981610983610153,-0.59349724650383
58,58,0.165016502141953,1.1326299905777,-0.592858500778675
59,59,0.165016502141953,1.28364503383636,-0.59212851524353
60,60,0.165016502141953,1.43466001749039,-0.591307252645493
61,61,0.165016502141953,1.62207001447678,-0.0208474874962121
62,62,0.165016502141953,1.87384504079819,-0.0190730105387047
63,63,0.165016502141953,2.18857502937317,-0.0164937749505043
64,64,0.165016502141953,2.5820050239563,-0.0127054490149021
65,65,0.165016502141953,3.07380497455597,-0.00708829937502742
66,66,0.165016502141953,3.68856990337372,0.0013109752908349
67,67,0.165016502141953,4.4570300579071,0.0139629852492362
68,68,0.165016502141953,5.41758513450623,0.03314203559421
69,69,0.165016502141953,6.61821508407593,0.0623721992596984
70,70,0.165016502141953,8.11884999275208,0.107122573070228
71,71,0.165016502141953,9.99429512023926,0.175891499966383
72,72,0.165016502141953,12.3379001617432,0.281897250562906
73,73,0.165016502141953,15.2658996582031,0.445712253451347
74,74,0.165016502141953,18.9229497909546,0.699368253350258
75,75,0.165016502141953,23.4884996414185,1.09274651110172
76,76,0.165016502141953,29.1839990615845,1.70351001620293
77,77,0.165016502141953,36.2810497283936,2.65248501300812
78,78,0.165016502141953,45.1086502075195,4.12739008665085
79,79,0.165016502141953,1.62207001447678,-0.08147924952209
80,80,0.165016502141953,1.87384504079819,-0.0797050260007381
81,81,0.165016502141953,2.18857502937317,-0.0771259255707264
82,82,0.165016502141953,2.5820050239563,-0.0733375241979957
83,83,0.165016502141953,3.07380497455597,-0.0677203750237823
84,84,0.165016502141953,3.68856990337372,-0.0593211245723069
85,85,0.165016502141953,4.4570300579071,-0.0466691644396633
86,86,0.165016502141953,5.41758513450623,-0.0274901653174311
87,87,0.165016502141953,6.61821508407593,0.00173992454074323
88,88,0.165016502141953,8.11884999275208,0.0464902247767895
89,89,0.165016502141953,9.99429512023926,0.115259050391614
90,90,0.165016502141953,12.3379001617432,0.221264505758882
91,91,0.165016502141953,15.2658996582031,0.385079503059387
92,92,0.165016502141953,18.9229497909546,0.638735495507717
93,93,0.165016502141953,23.4884996414185,1.03211499750614
94,94,0.165016502141953,29.1839990615845,1.64287999272346
95,95,0.165016502141953,36.2810497283936,2.59185245633125
96,96,0.165016502141953,45.1086502075195,4.06675499677658
97,97,0.165016502141953,1.62207001447678,-0.161483496427536
98,98,0.165016502141953,1.87384504079819,-0.159709248691797
99,99,0.165016502141953,2.18857502937317,-0.157130250707269
100,100,0.165016502141953,2.5820050239563,-0.153341999277472
101,101,0.165016502141953,3.07380497455597,-0.147724675014615
102,102,0.165016502141953,3.68856990337372,-0.139325302094221
103,103,0.165016502141953,4.4570300579071,-0.126673575490713
104,104,0.165016502141953,5.41758513450623,-0.10749457590282
105,105,0.165016502141953,6.61821508407593,-0.0782642767298967
106,106,0.165016502141953,8.11884999275208,-0.0335139755625278
107,107,0.165016502141953,9.99429512023926,0.0352548258379102
108,108,0.165016502141953,12.3379001617432,0.141260403208435
109,109,0.165016502141953,15.2658996582031,0.305075250566006
110,110,0.165016502141953,18.9229497909546,0.558731004595757
111,111,0.165016502141953,23.4884996414185,0.952110260725021
112,112,0.165016502141953,29.1839990615845,1.56287503242493
113,113,0.165016502141953,36.2810497283936,2.51184752583504
114,114,0.165016502141953,45.1086502075195,3.98674994707108
115,115,0.165016502141953,1.62207001447678,-0.267049990594387
116,116,0.165016502141953,1.87384504079819,-0.265275496989489
117,117,0.165016502141953,2.18857502937317,-0.262696504592896
118,118,0.165016502141953,2.5820050239563,-0.258908499032259
119,119,0.165016502141953,3.07380497455597,-0.253291245549917
120,120,0.165016502141953,3.68856990337372,-0.244891747832298
121,121,0.165016502141953,4.4570300579071,-0.232239998877048
122,122,0.165016502141953,5.41758513450623,-0.21306100487709
123,123,0.165016502141953,6.61821508407593,-0.183830503374338
124,124,0.165016502141953,8.11884999275208,-0.139080374501646
125,125,0.165016502141953,9.99429512023926,-0.0703115742653608
126,126,0.165016502141953,12.3379001617432,0.0356942256912589
127,127,0.165016502141953,15.2658996582031,0.199508925899863
128,128,0.165016502141953,18.9229497909546,0.453164506703615
129,129,0.165016502141953,23.4884996414185,0.846542000770569
130,130,0.165016502141953,29.1839990615845,1.45730501413345
131,131,0.165016502141953,36.2810497283936,2.40628004074097
132,132,0.165016502141953,45.1086502075195,3.88118493556976
133,133,0.165016502141953,1.62207001447678,-0.406345993280411
134,134,0.165016502141953,1.87384504079819,-0.404571495950222
135,135,0.165016502141953,2.18857502937317,-0.401992253959179
136,136,0.165016502141953,2.5820050239563,-0.398203998804092
137,137,0.165016502141953,3.07380497455597,-0.39258699119091
138,138,0.165016502141953,3.68856990337372,-0.384187743067741
139,139,0.165016502141953,4.4570300579071,-0.371535748243332
140,140,0.165016502141953,5.41758513450623,-0.352356754243374
141,141,0.165016502141953,6.61821508407593,-0.323126502335072
142,142,0.165016502141953,8.11884999275208,-0.278376251459122
143,143,0.165016502141953,9.99429512023926,-0.209607351571321
144,144,0.165016502141953,12.3379001617432,-0.103601675480604
145,145,0.165016502141953,15.2658996582031,0.0602130275219679
146,146,0.165016502141953,18.9229497909546,0.313868856057525
147,147,0.165016502141953,23.4884996414185,0.707246996462345
148,148,0.165016502141953,29.1839990615845,1.31801024079323
149,149,0.165016502141953,36.2810497283936,2.26698502898216
150,150,0.165016502141953,45.1086502075195,3.74189001321793
151,151,0.165016502141953,1.62207001447678,-0.590147994458675
152,152,0.165016502141953,1.87384504079819,-0.588373497128487
153,153,0.165016502141953,2.18857502937317,-0.585793994367123
154,154,0.165016502141953,2.5820050239563,-0.582005493342876
155,155,0.165016502141953,3.07380497455597,-0.576388493180275
156,156,0.165016502141953,3.68856990337372,-0.567989252507687
157,157,0.165016502141953,4.4570300579071,-0.555337250232697
158,158,0.165016502141953,5.41758513450623,-0.536158241331577
159,159,0.165016502141953,6.61821508407593,-0.506928004324436
160,160,0.165016502141953,8.11884999275208,-0.462177515029907
161,161,0.165016502141953,9.99429512023926,-0.393408510833979
162,162,0.165016502141953,12.3379001617432,-0.28740300796926
163,163,0.165016502141953,15.2658996582031,-0.123588152229786
164,164,0.165016502141953,18.9229497909546,0.13006810285151
165,165,0.165016502141953,23.4884996414185,0.523447751998901
166,166,0.165016502141953,29.1839990615845,1.13421125710011
167,167,0.165016502141953,36.2810497283936,2.08318504691124
168,168,0.165016502141953,45.1086502075195,3.558090031147
169,169,0.495049506425858,0.0755018543620736,-0.026114450801856
170,170,0.495049506425858,0.226520501077175,-0.0260229650175461
171,171,0.495049506425858,0.377538993954659,-0.0258402406361711
172,172,0.495049506425858,0.528557002544403,-0.0255663038915372
173,173,0.495049506425858,0.679574996232986,-0.0252011542179389
174,174,0.495049506425858,0.83059298992157,-0.0247447680740152
175,175,0.495049506425858,0.981610983610153,-0.02419714271673
176,176,0.495049506425858,1.1326299905777,-0.0235583019675687
177,177,0.495049506425858,1.28364503383636,-0.0228282517637126
178,178,0.495049506425858,1.43466001749039,-0.0220069644856267
179,179,0.495049506425858,0.0755018543620736,-0.0867489771917462
180,180,0.495049506425858,0.226520501077175,-0.0866571022197604
181,181,0.495049506425858,0.377538993954659,-0.0864741010591388
182,182,0.495049506425858,0.528557002544403,-0.0861999997869134
183,183,0.495049506425858,0.679574996232986,-0.0858345506712794
184,184,0.495049506425858,0.83059298992157,-0.0853779753670096
185,185,0.495049506425858,0.981610983610153,-0.084830024279654
186,186,0.495049506425858,1.1326299905777,-0.0841909740120173
187,187,0.495049506425858,1.28364503383636,-0.0834608236327767
188,188,0.495049506425858,1.43466001749039,-0.082639048807323
189,189,0.495049506425858,0.0755018543620736,-0.166753504425287
190,190,0.495049506425858,0.226520501077175,-0.166661504656076
191,191,0.495049506425858,0.377538993954659,-0.166478503495455
192,192,0.495049506425858,0.528557002544403,-0.166204500943422
193,193,0.495049506425858,0.679574996232986,-0.165838999673724
194,194,0.495049506425858,0.83059298992157,-0.165382500737906
195,195,0.495049506425858,0.981610983610153,-0.164834501221776
196,196,0.495049506425858,1.1326299905777,-0.164195248857141
197,197,0.495049506425858,1.28364503383636,-0.163464998826385
198,198,0.495049506425858,1.43466001749039,-0.162643248215318
199,199,0.495049506425858,0.0755018543620736,-0.272319752722979
200,200,0.495049506425858,0.226520501077175,-0.272227752953768
201,201,0.495049506425858,0.377538993954659,-0.272045005112886
202,202,0.495049506425858,0.528557002544403,-0.271771002560854
203,203,0.495049506425858,0.679574996232986,-0.271405503153801
204,204,0.495049506425858,0.83059298992157,-0.270948752760887
205,205,0.495049506425858,0.981610983610153,-0.270400751382113
206,206,0.495049506425858,1.1326299905777,-0.269761495292187
207,207,0.495049506425858,1.28364503383636,-0.269030995666981
208,208,0.495049506425858,1.43466001749039,-0.268209494650364
209,209,0.495049506425858,0.0755018543620736,-0.411615252494812
210,210,0.495049506425858,0.226520501077175,-0.411523252725601
211,211,0.495049506425858,0.377538993954659,-0.41134050488472
212,212,0.495049506425858,0.528557002544403,-0.411066502332687
213,213,0.495049506425858,0.679574996232986,-0.410701006650925
214,214,0.495049506425858,0.83059298992157,-0.410244256258011
215,215,0.495049506425858,0.981610983610153,-0.409696251153946
216,216,0.495049506425858,1.1326299905777,-0.40905724465847
217,217,0.495049506425858,1.28364503383636,-0.408326998353004
218,218,0.495049506425858,1.43466001749039,-0.407505497336388
219,219,0.495049506425858,0.0755018543620736,-0.595414504408836
220,220,0.495049506425858,0.226520501077175,-0.595323011279106
221,221,0.495049506425858,0.377538993954659,-0.595140509307384
222,222,0.495049506425858,0.528557002544403,-0.594866506755352
223,223,0.495049506425858,0.679574996232986,-0.594501249492168
224,224,0.495049506425858,0.83059298992157,-0.594044998288155
225,225,0.495049506425858,0.981610983610153,-0.59349724650383
226,226,0.495049506425858,1.1326299905777,-0.592858500778675
227,227,0.495049506425858,1.28364503383636,-0.59212851524353
228,228,0.495049506425858,1.43466001749039,-0.591307252645493
229,229,0.495049506425858,1.62207001447678,-0.0208474874962121
230,230,0.495049506425858,1.87384504079819,-0.0190730105387047
231,231,0.495049506425858,2.18857502937317,-0.0164937749505043
232,232,0.495049506425858,2.5820050239563,-0.0127054490149021
233,233,0.495049506425858,3.07380497455597,-0.00708829937502742
234,234,0.495049506425858,3.68856990337372,0.0013109752908349
235,235,0.495049506425858,4.4570300579071,0.0139629852492362
236,236,0.495049506425858,5.41758513450623,0.03314203559421
237,237,0.495049506425858,6.61821508407593,0.0623721992596984
238,238,0.495049506425858,8.11884999275208,0.107122573070228
239,239,0.495049506425858,9.99429512023926,0.175891499966383
240,240,0.495049506425858,12.3379001617432,0.281897250562906
241,241,0.495049506425858,15.2658996582031,0.445712253451347
242,242,0.495049506425858,18.9229497909546,0.699368253350258
243,243,0.495049506425858,23.4884996414185,1.09274651110172
244,244,0.495049506425858,29.1839990615845,1.70351001620293
245,245,0.495049506425858,36.2810497283936,2.65248501300812
246,246,0.495049506425858,45.1086502075195,4.12739008665085
247,247,0.495049506425858,1.62207001447678,-0.08147924952209
248,248,0.495049506425858,1.87384504079819,-0.0797050260007381
249,249,0.495049506425858,2.18857502937317,-0.0771259255707264
250,250,0.495049506425858,2.5820050239563,-0.0733375241979957
251,251,0.495049506425858,3.07380497455597,-0.0677203750237823
252,252,0.495049506425858,3.68856990337372,-0.0593211245723069
253,253,0.495049506425858,4.4570300579071,-0.0466691644396633
254,254,0.495049506425858,5.41758513450623,-0.0274901653174311
255,255,0.495049506425858,6.61821508407593,0.00173992454074323
256,256,0.495049506425858,8.11884999275208,0.0464902247767895
257,257,0.495049506425858,9.99429512023926,0.115259050391614
258,258,0.495049506425858,12.3379001617432,0.221264505758882
259,259,0.495049506425858,15.2658996582031,0.385079503059387
260,260,0.495049506425858,18.9229497909546,0.638735495507717
261,261,0.495049506425858,23.4884996414185,1.03211499750614
262,262,0.495049506425858,29.1839990615845,1.64287999272346
263,263,0.495049506425858,36.2810497283936,2.59185245633125
264,264,0.495049506425858,45.1086502075195,4.06675499677658
265,265,0.495049506425858,1.62207001447678,-0.161483496427536
266,266,0.495049506425858,1.87384504079819,-0.159709248691797
267,267,0.495049506425858,2.18857502937317,-0.157130250707269
268,268,0.495049506425858,2.5820050239563,-0.153341999277472
269,269,0.495049506425858,3.07380497455597,-0.147724675014615
270,270,0.495049506425858,3.68856990337372,-0.139325302094221
271,271,0.495049506425858,4.4570300579071,-0.126673575490713
272,272,0.495049506425858,5.41758513450623,-0.10749457590282
273,273,0.495049506425858,6.61821508407593,-0.0782642767298967
274,274,0.495049506425858,8.11884999275208,-0.0335139755625278
275,275,0.495049506425858,9.99429512023926,0.0352548258379102
276,276,0.495049506425858,12.3379001617432,0.141260403208435
277,277,0.495049506425858,15.2658996582031,0.305075250566006
278,278,0.495049506425858,18.9229497909546,0.558731004595757
279,279,0.495049506425858,23.4884996414185,0.952110260725021
280,280,0.495049506425858,29.1839990615845,1.56287503242493
281,281,0.495049506425858,36.2810497283936,2.51184752583504
282,282,0.495049506425858,45.1086502075195,3.98674994707108
283,283,0.495049506425858,1.62207001447678,-0.267049990594387
284,284,0.495049506425858,1.87384504079819,-0.265275496989489
285,285,0.495049506425858,2.18857502937317,-0.262696504592896
286,286,0.495049506425858,2.5820050239563,-0.258908499032259
287,287,0.495049506425858,3.07380497455597,-0.253291245549917
288,288,0.495049506425858,3.68856990337372,-0.244891747832298
289,289,0.495049506425858,4.4570300579071,-0.232239998877048
290,290,0.495049506425858,5.41758513450623,-0.21306100487709
291,291,0.495049506425858,6.61821508407593,-0.183830503374338
292,292,0.495049506425858,8.11884999275208,-0.139080374501646
293,293,0.495049506425858,9.99429512023926,-0.0703115742653608
294,294,0.495049506425858,12.3379001617432,0.0356942256912589
295,295,0.495049506425858,15.2658996582031,0.199508925899863
296,296,0.495049506425858,18.9229497909546,0.453164506703615
297,297,0.495049506425858,23.4884996414185,0.846542000770569
298,298,0.495049506425858,29.1839990615845,1.45730501413345
299,299,0.495049506425858,36.2810497283936,2.40628004074097
300,300,0.495049506425858,45.1086502075195,3.88118493556976
301,301,0.495049506425858,1.62207001447678,-0.406345993280411
302,302,0.495049506425858,1.87384504079819,-0.404571495950222
303,303,0.495049506425858,2.18857502937317,-0.401992253959179
304,304,0.495049506425858,2.5820050239563,-0.398203998804092
305,305,0.495049506425858,3.07380497455597,-0.39258699119091
306,306,0.495049506425858,3.68856990337372,-0.384187743067741
307,307,0.495049506425858,4.4570300579071,-0.371535748243332
308,308,0.495049506425858,5.41758513450623,-0.352356754243374
309,309,0.495049506425858,6.61821508407593,-0.323126502335072
310,310,0.495049506425858,8.11884999275208,-0.278376251459122
311,311,0.495049506425858,9.99429512023926,-0.209607351571321
312,312,0.495049506425858,12.3379001617432,-0.103601675480604
313,313,0.495049506425858,15.2658996582031,0.0602130275219679
314,314,0.495049506425858,18.9229497909546,0.313868856057525
315,315,0.495049506425858,23.4884996414185,0.707246996462345
316,316,0.495049506425858,29.1839990615845,1.31801024079323
317,317,0.495049506425858,36.2810497283936,2.26698502898216
318,318,0.495049506425858,45.1086502075195,3.74189001321793
319,319,0.495049506425858,1.62207001447678,-0.590147994458675
320,320,0.495049506425858,1.87384504079819,-0.588373497128487
321,321,0.495049506425858,2.18857502937317,-0.585793994367123
322,322,0.495049506425858,2.5820050239563,-0.582005493342876
323,323,0.495049506425858,3.07380497455597,-0.576388493180275
324,324,0.495049506425858,3.68856990337372,-0.567989252507687
325,325,0.495049506425858,4.4570300579071,-0.555337250232697
326,326,0.495049506425858,5.41758513450623,-0.536158241331577
327,327,0.495049506425858,6.61821508407593,-0.506928004324436
328,328,0.495049506425858,8.11884999275208,-0.462177515029907
329,329,0.495049506425858,9.99429512023926,-0.393408510833979
330,330,0.495049506425858,12.3379001617432,-0.28740300796926
331,331,0.495049506425858,15.2658996582031,-0.123588152229786
332,332,0.495049506425858,18.9229497909546,0.13006810285151
333,333,0.495049506425858,23.4884996414185,0.523447751998901
334,334,0.495049506425858,29.1839990615845,1.13421125710011
335,335,0.495049506425858,36.2810497283936,2.08318504691124
336,336,0.495049506425858,45.1086502075195,3.558090031147
337,337,0.825082510709763,0.0755018543620736,-0.026114450801856
338,338,0.825082510709763,0.226520501077175,-0.0260229650175461
339,339,0.825082510709763,0.377538993954659,-0.0258402406361711
340,340,0.825082510709763,0.528557002544403,-0.0255663038915372
341,341,0.825082510709763,0.679574996232986,-0.0252011542179389
342,342,0.825082510709763,0.83059298992157,-0.0247447680740152
343,343,0.825082510709763,0.981610983610153,-0.02419714271673
344,344,0.825082510709763,1.1326299905777,-0.0235583019675687
345,345,0.825082510709763,1.28364503383636,-0.0228282517637126
346,346,0.825082510709763,1.43466001749039,-0.0220069644856267
347,347,0.825082510709763,0.0755018543620736,-0.0867489771917462
348,348,0.825082510709763,0.226520501077175,-0.0866571022197604
349,349,0.825082510709763,0.377538993954659,-0.0864741010591388
350,350,0.825082510709763,0.528557002544403,-0.0861999997869134
351,351,0.825082510709763,0.679574996232986,-0.0858345506712794
352,352,0.825082510709763,0.83059298992157,-0.0853779753670096
353,353,0.825082510709763,0.981610983610153,-0.084830024279654
354,354,0.825082510709763,1.1326299905777,-0.0841909740120173
355,355,0.825082510709763,1.28364503383636,-0.0834608236327767
356,356,0.825082510709763,1.43466001749039,-0.082639048807323
357,357,0.825082510709763,0.0755018543620736,-0.166753504425287
358,358,0.825082510709763,0.226520501077175,-0.166661504656076
359,359,0.825082510709763,0.377538993954659,-0.166478503495455
360,360,0.825082510709763,0.528557002544403,-0.166204500943422
361,361,0.825082510709763,0.679574996232986,-0.165838999673724
362,362,0.825082510709763,0.83059298992157,-0.165382500737906
363,363,0.825082510709763,0.981610983610153,-0.164834501221776
364,364,0.825082510709763,1.1326299905777,-0.164195248857141
365,365,0.825082510709763,1.28364503383636,-0.163464998826385
366,366,0.825082510709763,1.43466001749039,-0.162643248215318
367,367,0.825082510709763,0.0755018543620736,-0.272319752722979
368,368,0.825082510709763,0.226520501077175,-0.272227752953768
369,369,0.825082510709763,0.377538993954659,-0.272045005112886
370,370,0.825082510709763,0.528557002544403,-0.271771002560854
371,371,0.825082510709763,0.679574996232986,-0.271405503153801
372,372,0.825082510709763,0.83059298992157,-0.270948752760887
373,373,0.825082510709763,0.981610983610153,-0.270400751382113
374,374,0.825082510709763,1.1326299905777,-0.269761495292187
375,375,0.825082510709763,1.28364503383636,-0.269030995666981
376,376,0.825082510709763,1.43466001749039,-0.268209494650364
377,377,0.825082510709763,0.0755018543620736,-0.411615252494812
378,378,0.825082510709763,0.226520501077175,-0.411523252725601
379,379,0.825082510709763,0.377538993954659,-0.41134050488472
380,380,0.825082510709763,0.528557002544403,-0.411066502332687
381,381,0.825082510709763,0.679574996232986,-0.410701006650925
382,382,0.825082510709763,0.83059298992157,-0.410244256258011
383,383,0.825082510709763,0.981610983610153,-0.409696251153946
384,384,0.825082510709763,1.1326299905777,-0.40905724465847
385,385,0.825082510709763,1.28364503383636,-0.408326998353004
386,386,0.825082510709763,1.43466001749039,-0.407505497336388
387,387,0.825082510709763,0.0755018543620736,-0.595414504408836
388,388,0.825082510709763,0.226520501077175,-0.595323011279106
389,389,0.825082510709763,0.377538993954659,-0.595140509307384
390,390,0.825082510709763,0.528557002544403,-0.594866506755352
391,391,0.825082510709763,0.679574996232986,-0.594501249492168
392,392,0.825082510709763,0.83059298992157,-0.594044998288155
393,393,0.825082510709763,0.981610983610153,-0.59349724650383
394,394,0.825082510709763,1.1326299905777,-0.592858500778675
395,395,0.825082510709763,1.28364503383636,-0.59212851524353
396,396,0.825082510709763,1.43466001749039,-0.591307252645493
397,397,0.825082510709763,1.62207001447678,-0.0208474874962121
398,398,0.825082510709763,1.87384504079819,-0.0190730105387047
399,399,0.825082510709763,2.18857502937317,-0.0164937749505043
400,400,0.825082510709763,2.5820050239563,-0.0127054490149021
401,401,0.825082510709763,3.07380497455597,-0.00708829937502742
402,402,0.825082510709763,3.68856990337372,0.0013109752908349
403,403,0.825082510709763,4.4570300579071,0.0139629852492362
404,404,0.825082510709763,5.41758513450623,0.03314203559421
405,405,0.825082510709763,6.61821508407593,0.0623721992596984
406,406,0.825082510709763,8.11884999275208,0.107122573070228
407,407,0.825082510709763,9.99429512023926,0.175891499966383
408,408,0.825082510709763,12.3379001617432,0.281897250562906
409,409,0.825082510709763,15.2658996582031,0.445712253451347
410,410,0.825082510709763,18.9229497909546,0.699368253350258
411,411,0.825082510709763,23.4884996414185,1.09274651110172
412,412,0.825082510709763,29.1839990615845,1.70351001620293
413,413,0.825082510709763,36.2810497283936,2.65248501300812
414,414,0.825082510709763,45.1086502075195,4.12739008665085
415,415,0.825082510709763,1.62207001447678,-0.08147924952209
416,416,0.825082510709763,1.87384504079819,-0.0797050260007381
417,417,0.825082510709763,2.18857502937317,-0.0771259255707264
418,418,0.825082510709763,2.5820050239563,-0.0733375241979957
419,419,0.825082510709763,3.07380497455597,-0.0677203750237823
420,420,0.825082510709763,3.68856990337372,-0.0593211245723069
421,421,0.825082510709763,4.4570300579071,-0.0466691644396633
422,422,0.825082510709763,5.41758513450623,-0.0274901653174311
423,423,0.825082510709763,6.61821508407593,0.00173992454074323
424,424,0.825082510709763,8.11884999275208,0.0464902247767895
425,425,0.825082510709763,9.99429512023926,0.115259050391614
426,426,0.825082510709763,12.3379001617432,0.221264505758882
427,427,0.825082510709763,15.2658996582031,0.385079503059387
428,428,0.825082510709763,18.9229497909546,0.638735495507717
429,429,0.825082510709763,23.4884996414185,1.03211499750614
430,430,0.825082510709763,29.1839990615845,1.64287999272346
431,431,0.825082510709763,36.2810497283936,2.59185245633125
432,432,0.825082510709763,45.1086502075195,4.06675499677658
433,433,0.825082510709763,1.62207001447678,-0.161483496427536
434,434,0.825082510709763,1.87384504079819,-0.159709248691797
435,435,0.825082510709763,2.18857502937317,-0.157130250707269
436,436,0.825082510709763,2.5820050239563,-0.153341999277472
437,437,0.825082510709763,3.07380497455597,-0.147724675014615
438,438,0.825082510709763,3.68856990337372,-0.139325302094221
439,439,0.825082510709763,4.4570300579071,-0.126673575490713
440,440,0.825082510709763,5.41758513450623,-0.10749457590282
441,441,0.825082510709763,6.61821508407593,-0.0782642767298967
442,442,0.825082510709763,8.11884999275208,-0.0335139755625278
443,443,0.825082510709763,9.99429512023926,0.0352548258379102
444,444,0.825082510709763,12.3379001617432,0.141260403208435
445,445,0.825082510709763,15.2658996582031,0.305075250566006
446,446,0.825082510709763,18.9229497909546,0.558731004595757
447,447,0.825082510709763,23.4884996414185,0.952110260725021
448,448,0.825082510709763,29.1839990615845,1.56287503242493
449,449,0.825082510709763,36.2810497283936,2.51184752583504
450,450,0.825082510709763,45.1086502075195,3.98674994707108
451,451,0.825082510709763,1.62207001447678,-0.267049990594387
452,452,0.825082510709763,1.87384504079819,-0.265275496989489
453,453,0.825082510709763,2.18857502937317,-0.262696504592896
454,454,0.825082510709763,2.5820050239563,-0.258908499032259
455,455,0.825082510709763,3.07380497455597,-0.253291245549917
456,456,0.825082510709763,3.68856990337372,-0.244891747832298
457,457,0.825082510709763,4.4570300579071,-0.232239998877048
458,458,0.825082510709763,5.41758513450623,-0.21306100487709
459,459,0.825082510709763,6.61821508407593,-0.183830503374338
460,460,0.825082510709763,8.11884999275208,-0.139080374501646
461,461,0.825082510709763,9.99429512023926,-0.0703115742653608
462,462,0.825082510709763,12.3379001617432,0.0356942256912589
463,463,0.825082510709763,15.2658996582031,0.199508925899863
464,464,0.825082510709763,18.9229497909546,0.453164506703615
465,465,0.825082510709763,23.4884996414185,0.846542000770569
466,466,0.825082510709763,29.1839990615845,1.45730501413345
467,467,0.825082510709763,36.2810497283936,2.40628004074097
468,468,0.825082510709763,45.1086502075195,3.88118493556976
469,469,0.825082510709763,1.62207001447678,-0.406345993280411
470,470,0.825082510709763,1.87384504079819,-0.404571495950222
471,471,0.825082510709763,2.18857502937317,-0.401992253959179
472,472,0.825082510709763,2.5820050239563,-0.398203998804092
473,473,0.825082510709763,3.07380497455597,-0.39258699119091
474,474,0.825082510709763,3.68856990337372,-0.384187743067741
475,475,0.825082510709763,4.4570300579071,-0.371535748243332
476,476,0.825082510709763,5.41758513450623,-0.352356754243374
477,477,0.825082510709763,6.61821508407593,-0.323126502335072
478,478,0.825082510709763,8.11884999275208,-0.278376251459122
